age,education,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,income
26,1,0,0,2,0,0,37,0
39,1,1,2,1,0,0,40,0
39,1,1,0,0,0,0,40,0
26,4,0,4,5,0,0,40,0
29,3,3,1,3,0,0,40,0
49,3,1,3,2,0,625,40,0
69,5,1,1,1,0,0,40,0
54,0,1,0,1,0,0,40,0
37,1,0,1,2,0,0,40,0
56,4,4,2,2,0,0,50,0
60,0,1,2,1,0,0,40,0
28,3,0,0,0,0,0,40,0
50,1,1,1,2,0,0,40,0
35,0,3,0,4,0,0,48,0
22,3,0,1,0,0,0,50,0
39,4,3,0,3,0,0,40,0
29,1,0,1,1,0,0,40,0
38,0,0,0,5,0,0,40,0
24,1,3,0,3,0,0,40,0
22,0,0,0,0,0,0,40,0
49,2,3,3,3,0,0,35,0
42,1,1,1,2,0,0,40,0
19,4,0,1,2,0,0,43,0
40,5,3,0,3,0,0,40,0
41,5,3,0,3,0,0,40,0
30,0,0,0,1,0,0,50,0
29,3,3,3,3,0,0,40,0
30,1,1,3,2,0,0,40,0
50,0,1,2,2,0,0,49,0
27,3,1,3,1,0,0,50,0
38,1,1,0,1,0,0,44,0
23,1,0,1,0,0,0,40,0
24,0,3,0,3,0,0,40,0
37,0,0,1,1,0,0,40,0
36,1,3,0,3,0,0,40,0
25,0,0,0,1,0,0,48,0
57,3,3,3,3,0,0,40,0
25,1,0,0,2,0,0,35,0
48,0,0,2,1,0,0,40,0
38,3,0,3,0,0,0,40,0
45,1,1,1,1,0,0,45,0
18,4,0,2,0,0,0,40,0
29,0,3,0,3,0,0,42,0
26,3,1,1,1,0,0,40,0
35,4,1,0,5,0,0,40,0
24,0,0,0,0,0,0,40,0
58,0,0,1,2,0,0,40,0
32,0,3,0,3,2829,0,40,0
40,0,4,2,2,0,0,40,0
29,3,0,3,1,0,0,50,0
28,0,3,2,0,0,0,35,0
41,1,1,1,5,0,0,38,0
36,0,3,0,3,0,0,40,0
31,0,3,0,3,0,0,45,0
25,0,0,2,1,0,0,50,0
34,0,3,0,3,0,0,40,0
40,3,3,3,3,0,0,50,0
36,0,3,3,3,0,0,40,0
55,0,3,3,3,0,0,45,0
46,0,1,0,2,0,0,40,0
22,1,0,0,0,0,0,35,0
55,0,1,2,2,0,0,40,0
42,4,3,2,3,0,0,40,0
26,0,1,0,0,0,0,40,0
25,3,0,0,1,0,0,40,0
23,3,0,3,1,0,0,40,0
29,0,0,4,1,0,0,40,0
26,1,0,0,1,0,0,38,0
33,0,3,0,3,0,0,40,0
34,3,0,1,0,0,0,35,0
20,4,0,2,1,0,0,40,0
26,0,0,4,0,0,0,40,0
17,5,0,2,5,0,0,48,0
47,5,3,0,3,0,0,50,0
28,0,0,0,0,0,0,40,0
40,4,1,0,1,0,0,40,0
58,0,3,0,3,0,0,52,0
52,5,0,0,1,0,0,40,0
38,3,3,3,3,0,0,40,0
57,1,1,3,2,0,0,35,0
56,0,3,0,3,0,0,40,0
30,0,3,0,3,0,0,40,0
54,1,1,0,2,0,0,48,0
24,5,0,1,1,0,0,40,0
47,5,1,2,1,0,0,38,0
36,1,1,1,2,0,0,40,0
34,1,0,4,1,0,0,35,0
27,1,3,0,3,0,0,45,0
52,2,3,0,3,0,0,40,0
47,0,1,2,2,0,0,40,0
43,5,3,0,3,0,0,40,0
32,2,3,0,3,0,0,50,0
46,2,3,0,3,0,0,40,0
69,0,1,0,2,2387,0,40,0
23,1,0,2,2,0,0,40,0
55,0,1,0,2,0,0,40,0
30,6,0,1,2,0,0,45,0
57,0,3,2,3,0,0,48,0
20,1,0,1,0,0,0,40,0
32,4,3,0,3,0,0,40,0
43,1,1,1,2,0,0,35,0
40,5,2,0,2,0,0,40,0
27,0,0,1,1,0,0,40,0
33,4,0,4,1,0,0,40,0
35,1,0,1,1,0,1669,45,0
52,1,3,0,3,0,0,40,0
47,0,3,2,4,0,0,35,0
56,0,3,3,3,0,0,45,0
38,1,1,0,2,0,0,40,0
23,2,0,1,0,0,0,35,0
21,1,0,1,0,0,0,35,0
37,0,0,0,0,0,0,40,0
41,0,0,2,0,0,0,40,0
41,0,3,0,3,0,0,40,0
61,1,1,2,1,0,0,40,0
32,0,3,2,3,0,0,43,0
34,0,3,2,3,0,0,40,0
33,3,3,0,3,0,0,35,0
35,1,1,0,1,0,0,40,0
27,1,0,2,1,0,0,40,0
22,1,0,1,1,0,0,40,0
32,3,3,1,3,0,0,50,0
32,1,0,1,2,0,0,40,0
25,0,0,0,5,0,0,45,0
24,0,0,0,2,0,0,40,0
29,0,3,0,3,0,0,40,0
48,3,1,3,1,0,0,40,0
34,0,3,0,3,0,0,50,0
23,0,0,0,1,0,0,40,0
62,2,4,3,1,0,0,40,0
27,0,0,4,5,0,0,40,0
51,1,3,1,3,0,0,40,0
38,3,0,1,2,0,0,45,0
43,1,3,2,3,0,0,40,0
17,4,0,2,0,0,0,40,0
34,0,3,3,3,0,0,40,0
28,0,0,2,2,0,0,40,0
40,6,3,1,5,0,0,40,0
31,5,3,0,3,0,0,40,0
20,0,0,0,0,0,1590,40,0
47,6,3,3,3,0,0,40,0
31,3,0,3,1,0,0,40,0
22,3,0,2,1,0,0,35,0
27,4,0,0,0,0,0,40,0
41,1,4,2,2,0,0,40,0
23,0,0,0,1,0,0,40,0
24,3,0,4,2,0,0,50,0
49,0,3,0,3,0,0,40,0
57,0,3,1,3,0,0,50,0
53,2,1,0,1,0,0,40,0
34,4,0,2,2,0,0,40,0
36,3,3,3,4,0,1672,38,0
45,1,0,3,1,0,0,35,0
35,0,3,3,3,0,0,50,0
38,0,0,1,1,0,0,50,0
55,0,2,0,5,0,0,40,0
32,0,0,0,1,0,0,40,0
42,0,1,2,2,0,0,50,0
59,5,1,0,1,0,0,40,0
46,3,1,1,5,0,0,40,0
29,1,0,0,2,0,0,40,0
42,0,0,0,2,0,0,38,0
26,0,3,1,4,0,0,40,0
24,1,0,1,1,0,0,40,0
23,4,0,4,5,0,0,40,0
36,1,3,0,3,0,0,45,0
32,4,0,1,2,0,0,40,0
36,3,0,3,2,0,0,40,0
48,5,3,0,3,0,0,40,0
54,3,1,3,1,0,0,40,0
33,3,0,1,2,0,0,40,0
67,1,3,3,3,0,1539,40,0
38,2,0,1,1,0,0,50,0
50,0,1,1,1,0,0,40,0
48,3,0,3,1,0,0,50,0
23,4,0,2,1,0,0,40,0
31,1,3,2,3,3464,0,45,0
34,1,1,2,2,0,0,37,0
42,2,3,0,3,0,0,52,0
33,1,1,1,1,0,0,40,0
23,0,3,0,3,0,0,45,0
33,0,3,0,3,3781,0,40,0
27,3,3,1,3,0,0,45,0
67,3,3,3,3,0,0,40,0
59,0,4,1,1,0,0,40,0
41,0,3,2,3,0,0,40,0
44,1,1,0,0,0,1380,40,0
18,0,0,2,1,0,0,45,0
30,1,0,0,0,0,0,40,0
52,0,4,2,1,0,0,40,0
51,0,1,1,1,0,0,40,0
46,6,1,3,1,0,0,35,0
49,6,1,3,1,0,0,40,0
33,4,3,0,3,0,0,50,0
30,0,1,0,5,0,0,40,0
29,0,0,1,1,0,0,40,0
33,1,3,3,3,0,0,40,0
29,1,0,2,1,0,0,45,0
52,4,3,0,3,0,0,40,0
23,0,0,1,2,0,0,48,0
40,3,0,1,1,0,0,40,0
23,0,0,0,1,0,0,40,0
42,1,0,1,1,0,0,33,0
26,0,0,1,0,0,0,40,0
49,1,1,2,2,0,0,43,0
55,2,3,0,3,0,0,40,0
43,0,3,0,3,0,0,40,0
46,0,1,2,1,0,0,40,0
32,2,3,0,3,0,0,40,0
37,1,0,3,1,0,0,40,0
43,1,1,1,2,0,0,38,0
22,0,3,4,3,0,0,45,0
29,3,0,1,1,3325,0,45,0
43,0,3,2,3,0,0,40,0
31,0,0,0,5,0,0,50,0
27,4,3,0,3,0,0,42,0
28,4,1,2,1,0,0,40,0
36,6,0,3,1,0,0,45,0
33,3,0,3,1,0,0,40,0
24,1,0,1,2,0,0,40,0
50,0,2,0,1,0,0,45,0
30,0,1,1,1,0,0,40,0
41,1,2,1,1,4650,0,40,0
59,0,1,0,0,0,0,40,0
61,0,3,0,3,0,2002,38,0
75,1,3,3,3,0,2149,35,0
40,1,3,1,3,0,0,40,0
21,1,0,3,0,0,0,40,0
28,5,1,0,2,0,0,40,0
23,1,0,2,0,0,0,40,0
41,3,1,1,1,0,0,40,0
43,4,3,0,3,0,2042,40,0
25,4,0,0,2,914,0,40,0
40,3,1,3,1,0,1741,40,0
29,0,0,0,1,0,0,40,0
57,4,3,0,3,0,0,40,0
19,2,0,3,1,0,0,50,0
60,1,4,3,1,0,0,40,0
26,5,2,0,1,0,1719,40,0
56,5,3,0,3,0,0,40,0
29,0,3,0,3,0,0,40,0
43,6,1,3,1,0,0,50,0
53,5,3,2,3,0,0,35,0
23,0,0,1,5,0,0,40,0
23,1,0,0,0,0,0,40,0
35,0,1,0,1,0,0,40,0
20,0,0,0,1,0,0,35,0
25,0,0,0,2,0,0,40,0
49,0,1,3,1,0,0,40,0
65,1,1,1,1,0,0,38,0
39,0,0,0,5,0,0,40,0
51,1,1,0,1,0,0,40,0
38,0,3,0,3,0,0,40,0
45,1,1,1,1,0,0,45,0
45,1,4,2,2,0,0,40,0
29,3,1,3,1,0,0,52,0
49,0,0,0,1,0,0,40,0
25,3,0,1,1,0,0,40,0
40,4,3,0,3,0,0,40,0
24,0,1,2,2,0,0,40,0
22,1,0,1,0,0,0,40,0
35,2,3,0,4,0,0,44,0
59,1,4,4,1,6849,0,40,0
37,0,3,0,3,0,0,50,0
39,1,1,3,0,0,0,45,0
22,1,0,2,0,0,0,36,0
51,0,1,0,1,0,0,40,0
37,3,0,2,1,0,0,39,0
40,1,3,0,3,0,0,43,0
35,3,0,2,1,0,0,38,0
68,0,3,4,3,0,0,50,0
51,5,3,3,3,3908,0,47,0
35,0,0,0,2,0,0,50,0
22,1,0,1,0,0,0,40,0
39,0,4,0,2,0,0,40,0
23,3,0,3,0,0,0,40,0
27,3,1,0,0,0,0,40,0
27,3,0,3,0,0,0,35,0
52,1,3,1,3,5013,0,40,0
38,3,1,1,2,0,213,40,0
61,5,3,1,3,2885,0,40,0
55,0,2,0,1,0,0,40,0
31,1,1,1,2,0,0,40,0
30,3,1,1,1,0,0,40,0
46,0,3,0,3,3464,0,40,0
19,5,0,4,1,0,0,36,0
23,0,0,1,0,0,0,40,0
34,1,0,1,2,0,0,38,0
27,6,0,1,1,0,0,46,0
22,2,0,0,0,0,0,40,0
40,1,0,0,1,0,0,35,0
46,1,3,1,3,0,0,40,0
56,1,4,1,2,0,0,40,0
26,1,0,2,0,0,0,50,0
25,1,0,0,1,0,0,50,0
25,2,0,1,1,0,0,40,0
34,6,0,3,1,0,0,40,0
36,0,3,0,3,0,0,40,0
29,3,0,0,1,0,0,40,0
51,0,1,0,0,0,0,40,0
28,6,0,3,1,0,0,50,0
26,0,0,0,5,0,0,40,0
43,1,3,1,3,0,0,35,0
34,0,0,0,0,0,0,45,0
28,3,0,1,1,0,1408,40,0
65,6,1,1,1,0,0,40,0
35,4,3,0,3,0,0,40,0
62,4,3,4,3,0,0,48,0
34,5,0,2,5,0,0,40,0
24,0,0,3,0,0,0,40,0
56,4,4,2,2,0,0,50,0
21,1,0,1,0,0,0,40,0
26,3,0,3,0,0,0,40,0
34,0,0,2,2,0,0,35,0
30,4,3,0,3,0,0,40,0
37,2,0,3,1,0,0,40,0
48,6,3,3,3,0,0,40,0
54,3,1,3,1,0,0,40,0
24,0,3,3,3,0,0,37,0
25,3,0,1,1,0,0,40,0
22,0,0,0,1,0,0,40,0
32,2,0,3,5,0,0,40,0
32,0,3,2,3,0,0,43,0
20,1,0,0,0,0,0,40,0
63,0,3,0,3,0,0,40,0
21,0,0,2,0,0,0,40,0
29,4,1,2,0,0,0,40,0
35,1,1,1,1,0,0,50,0
23,3,0,3,2,0,0,40,0
56,0,0,2,1,0,0,40,0
36,6,0,3,1,0,0,45,0
32,2,3,2,3,0,0,40,0
24,3,0,4,2,0,0,50,0
23,0,0,1,1,0,0,37,0
42,4,3,2,3,0,0,40,0
59,3,3,3,3,0,0,35,0
40,0,3,0,3,0,0,50,0
27,3,0,1,1,0,0,43,0
26,0,0,2,1,0,0,40,0
34,1,3,0,3,0,0,40,0
51,3,3,1,3,0,0,50,0
33,3,3,3,3,0,1672,40,0
24,0,0,0,1,0,0,40,0
58,2,3,3,3,0,0,40,0
27,5,3,4,3,0,0,40,0
21,1,0,1,0,0,0,40,0
37,5,3,0,3,0,0,40,0
55,4,4,1,1,0,0,40,0
40,0,1,0,1,0,0,40,0
52,1,4,0,1,0,0,35,0
18,0,3,1,4,0,0,40,0
41,0,1,0,1,0,0,40,0
23,5,0,4,1,0,0,36,0
42,1,0,0,2,0,625,40,0
21,1,0,2,0,0,0,40,0
46,0,1,0,2,0,0,50,0
24,1,0,0,0,0,0,40,0
26,5,0,0,1,0,0,40,0
32,0,3,3,3,0,0,45,0
40,4,1,0,2,0,0,40,0
24,1,0,0,1,0,0,40,0
26,0,0,0,0,0,0,40,0
45,0,3,0,3,0,0,40,0
39,0,3,0,3,0,0,40,0
61,3,1,1,1,0,0,35,0
57,0,2,0,1,4650,0,40,0
24,0,3,1,3,0,0,40,0
31,1,3,1,3,0,0,40,0
34,0,3,0,3,0,0,40,0
27,5,0,4,2,0,0,48,0
40,4,3,0,3,0,0,40,0
32,0,3,0,3,0,0,40,0
51,0,1,1,1,0,0,40,0
57,0,1,1,2,0,1876,38,0
34,3,0,1,0,0,0,40,0
48,4,3,0,5,0,0,45,0
56,1,4,0,2,0,0,38,0
41,0,0,0,2,0,0,40,0
26,1,0,0,0,0,0,40,0
49,0,2,0,2,0,0,40,0
31,0,1,2,2,0,0,40,0
46,4,0,2,5,0,0,40,0
26,4,3,0,3,0,0,40,0
33,0,0,0,2,0,0,40,0
21,1,0,1,0,0,0,40,0
32,0,0,2,2,0,0,40,0
33,0,1,1,2,0,0,45,0
30,3,0,1,0,0,0,40,0
20,1,0,2,0,0,0,35,0
33,3,3,0,3,0,0,40,0
23,3,0,3,0,0,1669,40,0
29,1,3,1,4,0,0,40,0
20,0,1,1,1,0,0,40,0
24,1,1,1,1,0,0,50,0
52,4,3,0,3,0,0,40,0
54,1,3,0,3,0,0,40,0
44,1,3,0,3,0,0,40,0
61,5,3,0,3,2290,0,40,0
22,0,0,0,0,0,0,40,0
28,0,3,1,4,0,0,40,0
18,0,0,1,0,0,0,40,0
57,2,0,3,1,0,0,35,0
53,4,3,0,5,0,0,40,0
41,4,3,0,3,0,0,40,0
35,0,3,0,3,0,0,40,0
21,4,0,0,1,0,0,35,0
34,0,0,2,1,0,0,40,0
46,2,1,3,2,0,0,45,0
27,2,3,1,3,0,0,45,0
27,1,1,0,2,0,0,40,0
32,0,3,0,3,0,0,40,0
40,3,1,3,1,0,1741,40,0
64,3,1,1,1,0,0,40,0
46,0,3,0,3,0,0,42,0
26,3,0,3,1,0,0,40,0
28,3,0,3,1,0,0,40,0
33,1,0,1,0,0,0,40,0
30,0,3,0,3,0,0,40,0
29,3,0,3,1,0,0,40,0
53,0,3,3,3,0,0,50,0
48,4,1,1,1,0,0,40,0
55,0,3,1,4,0,0,50,0
38,0,0,3,1,0,0,40,0
27,4,1,0,5,0,0,40,0
58,6,0,3,1,0,0,40,0
53,2,3,1,3,0,0,40,0
45,0,1,0,1,0,0,40,0
21,1,0,3,0,0,0,40,0
27,3,3,1,4,0,0,40,0
30,2,1,3,1,0,0,40,0
25,1,0,1,1,0,0,40,0
46,5,0,0,0,0,0,40,0
44,1,3,0,3,0,0,40,0
55,1,3,0,3,0,0,40,0
29,0,0,4,1,0,0,45,0
59,5,1,2,0,0,0,38,0
39,1,0,1,1,0,0,40,0
35,0,1,2,1,0,0,40,0
32,6,3,3,3,0,0,50,0
50,3,1,3,1,0,0,40,0
53,1,1,0,1,0,0,40,0
24,1,1,1,2,0,0,45,0
65,0,3,1,4,0,0,40,0
24,0,0,0,0,0,0,50,0
44,0,1,1,1,0,0,40,0
22,1,0,1,0,0,0,40,0
40,1,0,3,2,0,0,40,0
32,1,3,0,5,0,0,40,0
26,1,0,1,1,0,0,40,0
45,0,0,0,0,0,0,40,0
73,1,3,2,3,0,0,40,0
57,1,3,0,3,0,0,40,0
34,3,3,0,3,0,0,40,0
24,3,0,3,0,0,0,40,0
25,1,3,0,3,0,0,40,0
21,1,0,0,5,0,0,35,0
52,1,3,0,3,0,0,40,0
41,3,3,3,3,0,0,50,0
19,1,0,1,5,0,0,38,0
48,0,3,0,4,0,0,50,0
25,5,3,0,3,0,0,40,0
27,6,0,1,0,0,0,45,0
43,1,3,4,3,0,0,40,0
62,5,4,0,1,0,0,40,0
34,3,1,3,2,6497,0,40,0
25,1,0,2,1,0,0,40,0
38,1,3,0,3,0,0,40,0
31,0,0,0,2,0,0,40,0
46,0,0,2,2,0,0,40,0
35,1,1,1,2,0,0,40,0
25,2,0,1,1,4865,0,40,0
26,0,0,1,0,0,0,50,0
49,0,0,2,1,0,0,38,0
21,0,0,2,5,0,0,35,0
24,0,0,0,0,0,0,40,0
28,2,3,1,4,0,0,35,0
22,1,0,0,0,0,0,35,0
18,4,0,0,2,0,0,40,0
48,1,1,3,1,0,0,50,0
59,2,4,3,2,0,0,40,0
39,0,0,2,1,0,0,47,0
52,1,3,1,3,0,0,45,0
34,6,0,3,0,0,0,50,0
30,0,3,0,3,0,0,40,0
35,2,2,3,2,0,0,44,0
21,2,3,4,3,0,0,40,0
43,2,1,0,1,0,0,40,0
36,3,1,1,5,0,0,40,0
27,0,3,0,3,0,0,40,0
17,4,0,0,0,0,0,35,0
22,4,0,1,1,0,0,40,0
22,1,0,1,0,0,0,40,0
22,1,0,2,0,0,0,35,0
29,0,3,4,3,0,0,40,0
29,3,0,1,1,6849,0,48,0
24,3,0,1,5,0,0,50,0
47,1,0,2,2,0,0,40,0
20,0,0,1,2,0,0,38,0
24,3,0,1,0,0,0,40,0
49,1,3,1,3,0,0,50,0
50,5,3,4,5,0,0,40,0
31,0,0,0,5,0,0,40,0
30,0,3,0,3,0,0,40,0
52,0,1,2,1,0,0,38,0
23,0,0,2,5,0,0,40,0
38,1,3,3,3,0,0,40,0
34,0,3,2,3,0,0,45,0
36,4,1,0,1,0,0,40,0
42,3,1,3,2,0,0,40,0
63,1,0,3,1,0,0,40,0
38,3,1,1,0,0,0,50,0
44,0,3,0,4,0,0,45,0
26,0,0,2,1,0,0,40,0
37,3,3,0,3,0,0,40,0
27,0,3,0,3,0,0,40,0
19,0,0,0,0,0,0,40,0
53,4,1,0,1,0,0,50,0
23,4,0,1,2,0,0,40,0
46,0,2,2,1,0,0,35,0
20,1,0,1,0,0,0,40,0
62,0,3,1,3,0,0,38,0
50,0,3,3,3,0,0,40,0
31,1,0,1,1,2463,0,38,0
27,0,3,0,3,0,0,40,0
20,0,0,0,0,0,0,40,0
31,0,0,1,1,0,0,40,0
46,1,1,1,2,0,0,40,0
27,0,1,0,1,0,0,40,0
55,4,3,1,3,0,0,35,0
22,0,3,4,3,0,0,45,0
39,0,1,1,2,0,0,40,0
29,0,3,0,3,0,0,40,0
37,4,3,0,3,0,0,40,0
39,1,0,0,0,0,0,40,0
44,2,3,4,3,0,0,40,0
46,1,3,0,3,0,0,40,0
22,0,0,0,0,0,0,40,0
44,3,0,1,1,0,0,42,0
25,2,0,3,0,0,0,35,0
29,1,0,1,1,0,0,40,0
42,3,0,1,0,0,0,35,0
35,2,1,1,1,0,0,40,0
29,0,0,2,5,0,0,40,0
25,4,0,2,1,0,0,40,0
36,5,3,2,3,0,0,40,0
18,0,0,0,0,0,0,40,0
35,0,0,0,5,0,0,40,0
48,0,3,0,3,0,0,40,0
38,3,1,0,1,0,0,40,0
25,0,0,0,0,0,0,40,0
21,1,0,1,0,0,0,40,0
51,0,0,2,1,0,0,40,0
25,6,0,3,1,0,0,43,0
22,0,2,1,5,0,0,40,0
34,0,1,1,1,0,1590,40,0
30,1,3,4,3,0,0,40,0
19,0,0,0,0,0,0,43,0
29,4,0,2,1,0,0,40,0
25,3,0,3,0,0,0,46,0
49,0,3,2,3,0,0,40,0
28,3,0,1,1,0,0,45,0
61,3,0,3,0,0,0,40,0
43,0,3,2,3,0,0,40,0
33,3,3,2,3,0,0,40,0
63,5,3,1,3,0,0,40,0
31,0,3,0,3,0,0,50,0
17,4,0,0,0,0,0,40,0
45,0,1,1,1,0,0,35,0
37,0,0,4,1,0,0,45,0
24,0,0,1,0,0,0,40,0
17,4,0,1,0,0,0,40,0
25,2,3,1,3,0,0,40,0
39,1,3,2,3,0,0,40,0
60,4,1,4,1,0,0,48,0
28,1,0,1,1,0,0,40,0
25,0,0,1,0,0,0,40,0
25,3,0,1,0,0,0,35,0
43,1,3,2,3,0,0,40,0
31,3,3,1,3,0,0,40,0
28,0,1,0,1,0,0,45,0
24,0,3,0,3,2885,0,50,0
38,3,0,3,1,2202,0,45,0
52,0,3,1,3,0,0,50,0
25,0,0,0,1,0,0,36,0
29,0,3,0,3,0,0,50,0
40,0,2,1,2,0,0,40,0
34,1,0,1,1,0,0,40,0
19,4,0,2,5,0,0,40,0
35,0,3,0,3,0,0,50,0
22,1,0,1,0,0,0,40,0
21,4,0,0,0,0,0,40,0
59,4,1,0,5,0,0,35,0
41,1,3,1,3,0,0,50,0
48,4,3,4,3,0,0,50,0
25,0,1,0,0,0,0,40,0
24,1,0,2,1,0,0,40,0
24,1,0,1,2,0,0,40,0
26,3,0,3,1,0,0,40,0
26,6,0,3,1,0,1876,40,0
24,2,0,1,0,0,0,37,0
21,0,0,2,0,0,0,35,0
22,2,0,3,2,0,0,35,0
64,0,3,2,3,0,0,40,0
27,3,3,3,3,0,0,50,0
65,5,3,4,3,0,0,40,0
36,0,3,2,3,0,0,40,0
61,5,3,0,4,0,0,37,0
57,3,4,3,1,0,0,35,0
30,2,0,3,1,0,0,40,0
41,0,0,1,1,0,0,50,0
46,0,3,2,4,0,0,40,0
60,2,4,0,1,0,0,45,0
44,1,1,0,1,0,0,40,0
36,1,0,1,1,0,0,50,0
32,6,0,3,1,0,0,40,0
33,0,1,2,2,0,0,40,0
43,6,3,3,4,0,0,50,0
27,0,0,1,1,4416,0,40,0
22,3,0,3,1,0,0,40,0
35,4,0,0,1,0,0,40,0
46,4,1,0,2,0,0,40,0
25,0,0,0,0,0,0,40,0
35,0,3,0,3,0,0,40,0
24,0,1,2,1,0,0,40,0
31,3,4,3,0,0,0,35,0
33,2,2,3,0,0,0,40,0
33,4,3,0,3,0,0,40,0
41,0,1,0,1,0,0,40,0
25,0,0,1,0,0,0,40,0
36,5,3,2,4,0,0,40,0
43,0,2,4,2,0,0,40,0
49,1,1,1,2,0,0,35,0
67,2,1,3,2,0,0,40,0
51,2,1,3,1,0,0,48,0
27,1,0,0,5,0,0,40,0
26,3,0,3,1,0,0,40,0
43,3,3,3,3,0,0,50,0
21,0,0,1,0,0,0,40,0
19,4,1,3,0,1055,0,40,0
21,0,0,1,1,0,0,40,0
57,1,4,0,2,0,0,40,0
28,0,0,4,1,0,0,40,0
41,0,1,1,2,0,0,40,0
40,1,3,1,3,0,0,40,0
30,3,0,1,1,0,0,40,0
62,0,0,2,1,0,0,40,0
33,3,3,3,3,0,0,40,0
59,6,3,3,3,0,0,40,0
44,0,3,0,3,0,0,40,0
26,1,3,2,3,0,0,40,0
38,3,3,2,3,0,1628,48,0
51,1,4,2,2,0,0,40,0
30,0,0,0,5,0,0,40,0
27,1,0,2,1,0,0,50,0
52,0,4,0,1,0,0,40,0
36,2,3,0,3,0,0,40,0
47,0,1,0,1,4650,0,40,0
60,5,1,0,2,0,0,40,0
46,5,0,0,1,0,0,50,0
25,0,0,1,1,0,0,40,0
58,4,3,0,3,0,0,40,0
24,0,1,3,1,0,0,50,0
20,1,0,2,1,0,0,45,0
39,1,1,1,5,0,0,35,0
37,3,0,3,1,0,0,40,0
59,3,1,1,1,0,0,45,0
66,4,3,0,3,3471,0,40,0
32,0,0,0,0,0,0,45,0
60,4,3,0,3,0,0,49,0
41,6,1,3,1,0,0,35,0
33,5,3,0,3,0,0,40,0
32,0,0,2,0,0,0,38,0
35,4,3,0,3,0,0,40,0
44,3,1,2,0,0,0,40,0
30,4,3,0,3,0,0,40,0
22,0,0,0,1,0,0,35,0
30,1,3,1,3,0,0,50,0
40,1,0,1,2,0,0,49,0
40,3,1,1,1,0,0,35,0
38,1,1,1,2,1506,0,50,0
26,5,0,0,1,0,0,40,0
35,4,1,2,2,0,0,40,0
51,0,3,0,3,0,0,40,0
36,1,1,1,2,0,0,40,0
27,0,3,2,3,0,0,40,0
36,1,0,1,0,0,0,40,0
55,4,3,1,3,0,0,45,0
42,0,1,0,1,0,0,40,0
26,3,0,1,1,0,0,40,0
38,3,3,0,3,0,0,45,0
48,4,1,1,1,0,0,40,0
57,1,3,0,3,0,0,40,0
49,0,3,0,3,0,0,44,0
56,0,3,1,3,0,0,40,0
25,4,3,0,3,0,0,40,0
28,0,3,0,3,0,0,43,0
28,1,0,1,1,0,0,50,0
23,2,0,1,1,0,0,40,0
36,0,0,0,1,0,0,45,0
22,2,3,3,4,0,0,40,0
32,2,3,0,3,0,0,40,0
38,5,3,0,3,0,0,40,0
24,0,3,0,3,0,0,40,0
41,3,0,3,0,0,0,40,0
39,4,0,0,1,0,0,40,0
58,3,1,3,1,0,0,50,0
60,1,3,2,3,0,0,40,0
70,4,3,0,3,0,0,40,0
58,0,1,1,2,0,0,45,0
52,5,3,0,3,0,0,40,0
31,1,1,1,2,0,0,40,0
19,0,0,0,1,0,0,40,0
22,0,3,2,0,0,0,40,0
64,0,3,3,3,0,0,40,0
43,4,0,0,1,0,0,40,0
29,0,3,2,3,0,0,35,0
18,1,0,1,0,0,0,40,0
29,1,1,0,1,2174,0,40,0
47,0,3,0,3,0,0,40,0
24,1,0,3,1,0,0,40,0
64,3,0,1,2,0,0,40,0
60,0,3,1,3,0,0,40,0
42,6,1,3,1,0,0,40,0
30,1,0,0,1,0,1590,40,0
21,0,0,1,2,0,0,40,0
22,4,2,2,5,0,0,35,0
33,0,3,1,0,0,0,40,0
23,0,0,2,0,0,0,40,0
59,3,0,3,5,0,0,35,0
66,1,0,1,0,0,0,40,0
40,0,1,2,1,0,0,40,0
26,3,0,3,1,0,0,50,0
53,4,3,0,3,0,0,44,0
23,0,0,1,1,0,0,50,0
28,2,0,3,2,0,0,40,0
26,0,0,0,2,0,0,40,0
59,0,4,4,2,0,2339,40,0
29,4,0,0,0,0,0,48,0
23,3,0,3,1,0,1092,40,0
42,3,1,3,2,0,0,40,0
26,0,1,1,2,0,0,40,0
26,0,0,2,0,0,0,40,0
50,4,1,0,1,0,0,50,0
24,5,0,1,1,0,0,40,0
48,4,3,2,4,0,0,40,0
50,2,1,1,1,0,0,40,0
55,0,1,1,1,0,0,40,0
32,2,0,2,1,0,0,45,0
20,0,0,0,0,0,0,40,0
38,1,3,3,4,0,0,40,0
29,1,3,0,3,0,0,40,0
45,0,3,2,3,0,0,40,0
22,0,0,2,1,0,0,40,0
38,0,0,3,1,0,0,40,0
41,6,1,3,2,0,0,45,0
27,0,3,0,3,0,0,40,0
28,0,0,0,0,0,0,40,0
35,0,3,0,3,0,0,40,0
31,3,4,1,2,0,0,41,0
28,0,3,1,3,0,0,40,0
19,1,1,2,0,0,0,40,0
62,3,3,3,3,0,0,35,0
27,6,0,1,0,0,0,40,0
31,0,1,1,2,0,0,40,0
34,1,0,1,1,0,0,50,0
36,0,3,0,3,0,0,40,0
31,2,1,3,1,0,0,40,0
24,3,0,1,0,0,0,40,0
39,4,3,0,3,0,0,40,0
30,0,3,1,3,0,0,40,0
61,5,3,0,3,0,0,40,0
33,0,0,0,1,0,0,40,0
33,4,3,0,3,0,0,40,0
