,Nitrogen,Phosphorus,Kalium,Temperature,Crop,Crop(ID),Soil_Type,Soil_Type(ID)
373,13.0,6.0,0.0,30.9,Barley,Jelai,Loamy,Lempung Berpasir
374,9.0,30.0,4.0,36.91,Barley,Jelai,Black,Hitam
375,2.0,21.0,14.0,32.92,Barley,Jelai,Loamy,Lempung Berpasir
376,41.0,4.0,3.0,29.74,Barley,Jelai,Clayey,Lempung
377,37.0,0.0,0.0,24.84,Barley,Jelai,Loamy,Lempung Berpasir
378,38.0,1.0,2.0,30.24,Barley,Jelai,Black,Hitam
379,5.0,25.0,7.0,30.23,Barley,Jelai,Loamy,Lempung Berpasir
380,20.0,27.0,1.0,26.41,Barley,Jelai,Black,Hitam
381,11.0,26.0,6.0,35.84,Barley,Jelai,Red,Merah
382,40.0,0.0,2.0,32.85,Barley,Jelai,Black,Hitam
383,40.0,0.0,2.0,31.87,Barley,Jelai,Clayey,Lempung
384,13.0,6.0,2.0,21.34,Barley,Jelai,Loamy,Lempung Berpasir
385,10.0,4.0,4.0,31.78,Barley,Jelai,Loamy,Lempung Berpasir
386,8.0,15.0,0.0,25.66,Barley,Jelai,Sandy,Berpasir
387,22.0,21.0,0.0,29.68,Barley,Jelai,Sandy,Berpasir
388,1.0,15.0,15.0,24.55,Barley,Jelai,Red,Merah
389,8.0,12.0,17.0,30.0,Barley,Jelai,Loamy,Lempung Berpasir
390,8.0,19.0,9.0,28.66,Barley,Jelai,Red,Merah
391,6.0,31.0,11.0,25.96,Barley,Jelai,Black,Hitam
392,7.0,27.0,3.0,29.41,Barley,Jelai,Loamy,Lempung Berpasir
393,11.0,6.0,0.0,33.99,Barley,Jelai,Red,Merah
394,16.0,10.0,0.0,32.8,Barley,Jelai,Sandy,Berpasir
395,38.0,0.0,0.0,26.05,Barley,Jelai,Loamy,Lempung Berpasir
396,14.0,36.0,0.0,31.15,Barley,Jelai,Red,Merah
397,33.0,0.0,2.0,30.59,Barley,Jelai,Sandy,Berpasir
398,11.0,8.0,1.0,30.3,Barley,Jelai,Black,Hitam
399,6.0,8.0,2.0,38.45,Barley,Jelai,Clayey,Lempung
400,34.0,0.0,0.0,20.56,Barley,Jelai,Loamy,Lempung Berpasir
401,12.0,6.0,0.0,32.41,Barley,Jelai,Loamy,Lempung Berpasir
402,17.0,32.0,0.0,33.17,Barley,Jelai,Black,Hitam
403,16.0,13.0,3.0,28.32,Barley,Jelai,Clayey,Lempung
404,37.0,0.0,0.0,28.77,Barley,Jelai,Red,Merah
405,38.0,4.0,2.0,30.23,Barley,Jelai,Red,Merah
406,34.0,4.0,2.0,27.61,Barley,Jelai,Clayey,Lempung
407,18.0,22.0,4.0,35.56,Barley,Jelai,Black,Hitam
408,33.0,0.0,2.0,25.4,Barley,Jelai,Black,Hitam
409,12.0,44.0,0.0,32.73,Barley,Jelai,Sandy,Berpasir
410,15.0,16.0,18.0,32.2,Barley,Jelai,Loamy,Lempung Berpasir
411,45.0,0.0,0.0,27.81,Barley,Jelai,Sandy,Berpasir
412,8.0,9.0,0.0,31.36,Barley,Jelai,Sandy,Berpasir
413,10.0,41.0,1.0,32.97,Barley,Jelai,Loamy,Lempung Berpasir
414,22.0,15.0,1.0,26.58,Barley,Jelai,Loamy,Lempung Berpasir
415,14.0,18.0,2.0,27.86,Barley,Jelai,Red,Merah
416,8.0,34.0,0.0,27.87,Barley,Jelai,Loamy,Lempung Berpasir
417,15.0,31.0,0.0,25.5,Barley,Jelai,Sandy,Berpasir
418,12.0,28.0,8.0,24.18,Barley,Jelai,Sandy,Berpasir
419,12.0,32.0,3.0,32.81,Barley,Jelai,Loamy,Lempung Berpasir
420,19.0,20.0,2.0,30.99,Barley,Jelai,Black,Hitam
421,11.0,19.0,6.0,28.69,Barley,Jelai,Sandy,Berpasir
422,37.0,0.0,3.0,38.27,Barley,Jelai,Black,Hitam
423,4.0,33.0,7.0,30.82,Barley,Jelai,Clayey,Lempung
424,13.0,27.0,11.0,30.99,Barley,Jelai,Black,Hitam
425,10.0,27.0,3.0,31.02,Barley,Jelai,Black,Hitam
426,38.0,1.0,0.0,23.14,Barley,Jelai,Red,Merah
427,3.0,32.0,4.0,35.04,Barley,Jelai,Black,Hitam
428,12.0,28.0,10.0,32.37,Barley,Jelai,Clayey,Lempung
429,38.0,0.0,2.0,29.25,Barley,Jelai,Black,Hitam
430,14.0,13.0,0.0,29.28,Barley,Jelai,Red,Merah
431,45.0,0.0,0.0,24.87,Barley,Jelai,Sandy,Berpasir
432,42.0,2.0,0.0,35.45,Barley,Jelai,Red,Merah
433,13.0,35.0,3.0,36.1,Barley,Jelai,Sandy,Berpasir
434,40.0,0.0,0.0,29.44,Barley,Jelai,Red,Merah
435,18.0,16.0,1.0,25.41,Barley,Jelai,Sandy,Berpasir
436,26.0,22.0,0.0,28.71,Barley,Jelai,Clayey,Lempung
437,16.0,45.0,1.0,32.48,Barley,Jelai,Loamy,Lempung Berpasir
438,8.0,9.0,10.0,38.58,Barley,Jelai,Loamy,Lempung Berpasir
439,10.0,12.0,3.0,27.4,Barley,Jelai,Sandy,Berpasir
440,16.0,41.0,3.0,32.28,Barley,Jelai,Loamy,Lempung Berpasir
441,7.0,46.0,0.0,32.5,Barley,Jelai,Loamy,Lempung Berpasir
442,16.0,11.0,0.0,30.49,Barley,Jelai,Loamy,Lempung Berpasir
443,5.0,30.0,6.0,27.49,Barley,Jelai,Loamy,Lempung Berpasir
444,27.0,18.0,0.0,26.55,Barley,Jelai,Red,Merah
445,12.0,14.0,0.0,36.65,Barley,Jelai,Loamy,Lempung Berpasir
446,42.0,1.0,1.0,34.02,Barley,Jelai,Loamy,Lempung Berpasir
447,42.0,0.0,0.0,26.72,Barley,Jelai,Loamy,Lempung Berpasir
448,25.0,25.0,4.0,31.16,Barley,Jelai,Loamy,Lempung Berpasir
449,31.0,4.0,0.0,25.42,Barley,Jelai,Red,Merah
450,27.0,24.0,3.0,25.03,Barley,Jelai,Red,Merah
451,9.0,16.0,8.0,29.7,Barley,Jelai,Clayey,Lempung
452,6.0,15.0,4.0,27.9,Barley,Jelai,Sandy,Berpasir
453,11.0,18.0,0.0,34.67,Barley,Jelai,Sandy,Berpasir
454,41.0,0.0,0.0,25.49,Barley,Jelai,Clayey,Lempung
455,10.0,13.0,3.0,28.87,Barley,Jelai,Clayey,Lempung
456,4.0,10.0,0.0,30.43,Barley,Jelai,Black,Hitam
457,12.0,16.0,13.0,32.92,Barley,Jelai,Red,Merah
458,13.0,19.0,16.0,28.1,Barley,Jelai,Black,Hitam
459,27.0,16.0,0.0,29.21,Barley,Jelai,Black,Hitam
460,12.0,37.0,2.0,34.62,Barley,Jelai,Loamy,Lempung Berpasir
461,42.0,0.0,0.0,36.95,Barley,Jelai,Red,Merah
462,17.0,12.0,3.0,27.57,Barley,Jelai,Sandy,Berpasir
463,26.0,21.0,3.0,25.53,Barley,Jelai,Sandy,Berpasir
464,8.0,20.0,18.0,26.52,Barley,Jelai,Clayey,Lempung
465,14.0,10.0,4.0,24.08,Barley,Jelai,Sandy,Berpasir
466,14.0,13.0,10.0,21.56,Barley,Jelai,Red,Merah
467,20.0,19.0,0.0,29.07,Barley,Jelai,Sandy,Berpasir
468,15.0,12.0,0.0,30.86,Barley,Jelai,Black,Hitam
469,7.0,12.0,0.0,21.2,Barley,Jelai,Clayey,Lempung
470,37.0,0.0,0.0,27.34,Barley,Jelai,Red,Merah
471,20.0,18.0,4.0,23.76,Barley,Jelai,Sandy,Berpasir
472,13.0,14.0,0.0,27.92,Barley,Jelai,Clayey,Lempung
473,21.0,19.0,0.0,28.97,Barley,Jelai,Red,Merah
474,11.0,18.0,19.0,26.38,Barley,Jelai,Loamy,Lempung Berpasir
475,6.0,17.0,8.0,28.97,Barley,Jelai,Clayey,Lempung
476,8.0,14.0,17.0,24.73,Barley,Jelai,Clayey,Lempung
477,10.0,39.0,2.0,32.61,Barley,Jelai,Red,Merah
478,26.0,15.0,0.0,35.54,Barley,Jelai,Clayey,Lempung
479,10.0,10.0,0.0,33.0,Barley,Jelai,Black,Hitam
480,13.0,12.0,17.0,24.52,Barley,Jelai,Clayey,Lempung
481,22.0,17.0,2.0,22.02,Barley,Jelai,Black,Hitam
482,36.0,1.0,2.0,21.78,Barley,Jelai,Loamy,Lempung Berpasir
483,25.0,17.0,0.0,30.39,Barley,Jelai,Sandy,Berpasir
484,2.0,29.0,9.0,31.4,Barley,Jelai,Black,Hitam
485,11.0,17.0,0.0,22.39,Barley,Jelai,Loamy,Lempung Berpasir
486,18.0,41.0,1.0,31.31,Barley,Jelai,Loamy,Lempung Berpasir
487,13.0,11.0,0.0,30.11,Barley,Jelai,Red,Merah
488,9.0,8.0,0.0,26.68,Barley,Jelai,Loamy,Lempung Berpasir
489,9.0,6.0,4.0,25.63,Barley,Jelai,Black,Hitam
490,9.0,8.0,2.0,33.73,Barley,Jelai,Sandy,Berpasir
491,12.0,21.0,15.0,32.32,Barley,Jelai,Sandy,Berpasir
492,18.0,26.0,0.0,29.61,Barley,Jelai,Sandy,Berpasir
493,16.0,40.0,4.0,32.55,Barley,Jelai,Sandy,Berpasir
494,15.0,41.0,0.0,30.59,Barley,Jelai,Sandy,Berpasir
495,10.0,24.0,4.0,28.92,Barley,Jelai,Loamy,Lempung Berpasir
496,42.0,3.0,0.0,35.72,Barley,Jelai,Black,Hitam
497,33.0,0.0,4.0,30.94,Barley,Jelai,Black,Hitam
498,14.0,35.0,0.0,35.73,Barley,Jelai,Sandy,Berpasir
499,16.0,39.0,1.0,22.05,Barley,Jelai,Loamy,Lempung Berpasir
500,12.0,37.0,0.0,37.38,Barley,Jelai,Sandy,Berpasir
501,21.0,13.0,3.0,27.08,Barley,Jelai,Loamy,Lempung Berpasir
502,16.0,38.0,0.0,34.77,Barley,Jelai,Clayey,Lempung
503,35.0,0.0,4.0,34.38,Barley,Jelai,Clayey,Lempung
504,41.0,0.0,0.0,29.46,Barley,Jelai,Sandy,Berpasir
505,11.0,26.0,8.0,37.6,Barley,Jelai,Sandy,Berpasir
506,13.0,16.0,15.0,30.51,Barley,Jelai,Clayey,Lempung
507,13.0,42.0,0.0,37.85,Barley,Jelai,Red,Merah
508,12.0,9.0,0.0,24.54,Barley,Jelai,Red,Merah
509,5.0,31.0,8.0,24.18,Barley,Jelai,Sandy,Berpasir
510,39.0,0.0,0.0,25.95,Barley,Jelai,Red,Merah
511,11.0,32.0,7.0,26.05,Barley,Jelai,Black,Hitam
512,11.0,38.0,0.0,29.93,Barley,Jelai,Black,Hitam
513,8.0,25.0,5.0,35.6,Barley,Jelai,Sandy,Berpasir
514,15.0,14.0,0.0,27.9,Barley,Jelai,Black,Hitam
515,26.0,19.0,0.0,31.35,Barley,Jelai,Clayey,Lempung
516,19.0,18.0,0.0,26.03,Barley,Jelai,Clayey,Lempung
517,21.0,24.0,0.0,30.44,Barley,Jelai,Loamy,Lempung Berpasir
518,14.0,4.0,0.0,34.28,Barley,Jelai,Loamy,Lempung Berpasir
519,34.0,0.0,0.0,28.91,Barley,Jelai,Black,Hitam
520,1.0,11.0,14.0,25.93,Barley,Jelai,Loamy,Lempung Berpasir
521,8.0,10.0,0.0,26.19,Barley,Jelai,Sandy,Berpasir
522,11.0,17.0,13.0,30.14,Barley,Jelai,Red,Merah
523,14.0,16.0,10.0,37.39,Barley,Jelai,Clayey,Lempung
524,9.0,27.0,3.0,31.81,Barley,Jelai,Sandy,Berpasir
525,11.0,40.0,0.0,40.0,Barley,Jelai,Red,Merah
526,34.0,0.0,0.0,30.06,Barley,Jelai,Loamy,Lempung Berpasir
527,13.0,41.0,0.0,39.47,Barley,Jelai,Red,Merah
528,32.0,1.0,0.0,24.38,Barley,Jelai,Sandy,Berpasir
529,43.0,0.0,4.0,40.0,Barley,Jelai,Black,Hitam
530,3.0,10.0,0.0,31.69,Barley,Jelai,Black,Hitam
531,14.0,4.0,0.0,31.13,Barley,Jelai,Loamy,Lempung Berpasir
532,15.0,5.0,0.0,34.81,Barley,Jelai,Clayey,Lempung
533,8.0,31.0,11.0,38.72,Barley,Jelai,Black,Hitam
534,14.0,41.0,0.0,25.47,Barley,Jelai,Loamy,Lempung Berpasir
535,10.0,29.0,7.0,32.28,Barley,Jelai,Red,Merah
536,9.0,24.0,5.0,31.7,Barley,Jelai,Red,Merah
537,10.0,13.0,12.0,35.64,Barley,Jelai,Sandy,Berpasir
538,11.0,17.0,0.0,37.92,Barley,Jelai,Sandy,Berpasir
539,28.0,25.0,4.0,34.96,Barley,Jelai,Clayey,Lempung
540,13.0,13.0,3.0,33.57,Barley,Jelai,Black,Hitam
541,11.0,16.0,0.0,26.65,Barley,Jelai,Loamy,Lempung Berpasir
542,1.0,19.0,19.0,36.16,Barley,Jelai,Loamy,Lempung Berpasir
543,10.0,32.0,4.0,31.2,Barley,Jelai,Loamy,Lempung Berpasir
544,33.0,0.0,0.0,24.26,Barley,Jelai,Red,Merah
545,43.0,0.0,2.0,31.17,Barley,Jelai,Loamy,Lempung Berpasir
546,5.0,30.0,3.0,32.02,Barley,Jelai,Clayey,Lempung
547,13.0,36.0,4.0,25.42,Barley,Jelai,Black,Hitam
548,18.0,41.0,4.0,24.94,Barley,Jelai,Loamy,Lempung Berpasir
549,23.0,17.0,4.0,30.7,Barley,Jelai,Red,Merah
550,13.0,10.0,11.0,31.92,Barley,Jelai,Loamy,Lempung Berpasir
551,19.0,18.0,1.0,31.12,Barley,Jelai,Red,Merah
552,13.0,40.0,1.0,31.25,Barley,Jelai,Red,Merah
553,7.0,17.0,10.0,27.38,Barley,Jelai,Red,Merah
554,5.0,17.0,16.0,28.69,Barley,Jelai,Clayey,Lempung
555,39.0,2.0,0.0,29.87,Barley,Jelai,Black,Hitam
556,38.0,0.0,3.0,32.25,Barley,Jelai,Clayey,Lempung
557,13.0,40.0,0.0,30.09,Barley,Jelai,Red,Merah
558,41.0,4.0,0.0,30.66,Barley,Jelai,Loamy,Lempung Berpasir
559,16.0,41.0,0.0,37.04,Barley,Jelai,Red,Merah
560,21.0,23.0,0.0,27.09,Barley,Jelai,Clayey,Lempung
561,36.0,0.0,3.0,29.84,Barley,Jelai,Sandy,Berpasir
562,7.0,3.0,0.0,24.06,Barley,Jelai,Clayey,Lempung
563,8.0,28.0,5.0,23.77,Barley,Jelai,Clayey,Lempung
564,13.0,17.0,0.0,32.09,Barley,Jelai,Sandy,Berpasir
565,24.0,15.0,4.0,24.8,Barley,Jelai,Clayey,Lempung
566,12.0,36.0,0.0,30.09,Barley,Jelai,Sandy,Berpasir
567,37.0,0.0,2.0,34.55,Barley,Jelai,Sandy,Berpasir
568,15.0,14.0,19.0,30.34,Barley,Jelai,Sandy,Berpasir
569,11.0,9.0,10.0,26.75,Barley,Jelai,Clayey,Lempung
570,9.0,38.0,0.0,25.75,Barley,Jelai,Clayey,Lempung
571,6.0,35.0,11.0,27.56,Barley,Jelai,Black,Hitam
572,12.0,40.0,0.0,29.36,Barley,Jelai,Clayey,Lempung
573,0.0,30.0,12.0,34.58,Barley,Jelai,Black,Hitam
574,10.0,18.0,22.0,34.25,Barley,Jelai,Black,Hitam
575,1.0,29.0,6.0,34.41,Barley,Jelai,Clayey,Lempung
576,6.0,21.0,18.0,28.44,Barley,Jelai,Black,Hitam
577,18.0,21.0,0.0,24.39,Barley,Jelai,Sandy,Berpasir
578,8.0,39.0,0.0,25.86,Barley,Jelai,Clayey,Lempung
579,18.0,33.0,2.0,26.12,Barley,Jelai,Sandy,Berpasir
580,9.0,32.0,0.0,33.3,Barley,Jelai,Loamy,Lempung Berpasir
581,18.0,15.0,1.0,28.16,Barley,Jelai,Clayey,Lempung
582,19.0,25.0,1.0,29.94,Barley,Jelai,Red,Merah
583,25.0,18.0,0.0,29.99,Barley,Jelai,Loamy,Lempung Berpasir
584,17.0,11.0,4.0,29.51,Barley,Jelai,Black,Hitam
585,3.0,17.0,17.0,31.83,Barley,Jelai,Red,Merah
586,5.0,26.0,10.0,31.0,Barley,Jelai,Red,Merah
587,10.0,9.0,0.0,33.98,Barley,Jelai,Sandy,Berpasir
588,38.0,0.0,4.0,40.0,Barley,Jelai,Loamy,Lempung Berpasir
589,14.0,13.0,0.0,21.59,Barley,Jelai,Loamy,Lempung Berpasir
590,17.0,36.0,0.0,29.01,Barley,Jelai,Red,Merah
591,11.0,12.0,0.0,25.24,Barley,Jelai,Clayey,Lempung
592,14.0,19.0,14.0,27.83,Barley,Jelai,Sandy,Berpasir
593,9.0,17.0,13.0,31.46,Barley,Jelai,Black,Hitam
594,25.0,19.0,1.0,31.97,Barley,Jelai,Sandy,Berpasir
595,34.0,4.0,0.0,29.02,Barley,Jelai,Sandy,Berpasir
596,22.0,20.0,0.0,28.36,Barley,Jelai,Sandy,Berpasir
597,11.0,32.0,9.0,34.57,Barley,Jelai,Loamy,Lempung Berpasir
598,41.0,0.0,0.0,32.71,Barley,Jelai,Red,Merah
599,12.0,14.0,0.0,29.0,Barley,Jelai,Sandy,Berpasir
600,12.0,27.0,5.0,24.53,Barley,Jelai,Black,Hitam
601,10.0,35.0,0.0,32.45,Barley,Jelai,Sandy,Berpasir
602,9.0,16.0,18.0,30.48,Barley,Jelai,Loamy,Lempung Berpasir
603,25.0,22.0,0.0,25.41,Barley,Jelai,Loamy,Lempung Berpasir
604,17.0,20.0,0.0,25.4,Barley,Jelai,Clayey,Lempung
605,44.0,0.0,0.0,34.14,Barley,Jelai,Red,Merah
606,14.0,37.0,0.0,24.2,Barley,Jelai,Black,Hitam
607,7.0,15.0,9.0,26.02,Barley,Jelai,Loamy,Lempung Berpasir
608,9.0,29.0,10.0,39.86,Barley,Jelai,Red,Merah
609,44.0,4.0,0.0,39.37,Barley,Jelai,Sandy,Berpasir
610,10.0,18.0,4.0,31.76,Barley,Jelai,Clayey,Lempung
611,33.0,1.0,4.0,32.02,Barley,Jelai,Black,Hitam
612,9.0,14.0,0.0,35.79,Barley,Jelai,Loamy,Lempung Berpasir
613,17.0,15.0,1.0,26.49,Barley,Jelai,Red,Merah
614,17.0,12.0,0.0,28.58,Barley,Jelai,Red,Merah
615,13.0,34.0,7.0,27.59,Barley,Jelai,Sandy,Berpasir
616,17.0,14.0,0.0,29.89,Barley,Jelai,Loamy,Lempung Berpasir
617,7.0,5.0,0.0,31.8,Barley,Jelai,Loamy,Lempung Berpasir
618,42.0,0.0,3.0,32.94,Barley,Jelai,Sandy,Berpasir
619,2.0,34.0,13.0,29.86,Barley,Jelai,Red,Merah
620,2.0,17.0,17.0,25.8,Barley,Jelai,Red,Merah
621,12.0,25.0,12.0,24.99,Barley,Jelai,Black,Hitam
622,40.0,3.0,0.0,29.14,Barley,Jelai,Loamy,Lempung Berpasir
623,9.0,37.0,0.0,24.22,Barley,Jelai,Clayey,Lempung
624,1.0,27.0,8.0,31.43,Barley,Jelai,Sandy,Berpasir
625,14.0,17.0,1.0,31.14,Barley,Jelai,Black,Hitam
626,14.0,32.0,2.0,33.4,Barley,Jelai,Red,Merah
627,11.0,12.0,0.0,31.02,Barley,Jelai,Red,Merah
628,12.0,42.0,0.0,29.67,Barley,Jelai,Black,Hitam
629,9.0,39.0,0.0,40.0,Barley,Jelai,Loamy,Lempung Berpasir
630,12.0,19.0,14.0,39.89,Barley,Jelai,Sandy,Berpasir
631,24.0,21.0,0.0,34.73,Barley,Jelai,Sandy,Berpasir
632,20.0,19.0,0.0,35.89,Barley,Jelai,Red,Merah
633,9.0,8.0,2.0,25.13,Barley,Jelai,Clayey,Lempung
634,42.0,0.0,0.0,38.18,Barley,Jelai,Clayey,Lempung
635,13.0,38.0,4.0,38.21,Barley,Jelai,Black,Hitam
636,12.0,17.0,14.0,26.84,Barley,Jelai,Loamy,Lempung Berpasir
637,5.0,29.0,4.0,25.87,Barley,Jelai,Loamy,Lempung Berpasir
638,12.0,18.0,17.0,27.98,Barley,Jelai,Loamy,Lempung Berpasir
639,10.0,16.0,11.0,29.25,Barley,Jelai,Black,Hitam
640,12.0,30.0,9.0,29.23,Barley,Jelai,Clayey,Lempung
641,5.0,27.0,2.0,33.14,Barley,Jelai,Clayey,Lempung
642,44.0,1.0,4.0,27.68,Barley,Jelai,Red,Merah
643,4.0,17.0,13.0,30.88,Barley,Jelai,Clayey,Lempung
644,21.0,22.0,0.0,30.02,Barley,Jelai,Loamy,Lempung Berpasir
645,41.0,4.0,0.0,29.44,Barley,Jelai,Clayey,Lempung
646,8.0,12.0,16.0,28.68,Barley,Jelai,Red,Merah
647,6.0,22.0,16.0,37.04,Barley,Jelai,Sandy,Berpasir
648,32.0,3.0,0.0,29.99,Barley,Jelai,Clayey,Lempung
649,9.0,9.0,0.0,22.21,Barley,Jelai,Loamy,Lempung Berpasir
650,8.0,20.0,14.0,26.15,Barley,Jelai,Sandy,Berpasir
651,10.0,17.0,18.0,25.31,Barley,Jelai,Clayey,Lempung
652,6.0,22.0,18.0,33.6,Barley,Jelai,Black,Hitam
653,11.0,27.0,11.0,30.18,Barley,Jelai,Loamy,Lempung Berpasir
654,12.0,11.0,0.0,28.98,Barley,Jelai,Loamy,Lempung Berpasir
655,12.0,8.0,3.0,21.05,Barley,Jelai,Black,Hitam
656,5.0,17.0,0.0,27.88,Barley,Jelai,Red,Merah
657,13.0,11.0,0.0,30.92,Barley,Jelai,Clayey,Lempung
658,5.0,26.0,5.0,29.85,Barley,Jelai,Red,Merah
659,14.0,11.0,0.0,26.45,Barley,Jelai,Loamy,Lempung Berpasir
660,32.0,1.0,0.0,27.91,Barley,Jelai,Sandy,Berpasir
661,13.0,25.0,10.0,26.37,Barley,Jelai,Clayey,Lempung
662,6.0,12.0,0.0,28.49,Barley,Jelai,Red,Merah
663,9.0,3.0,1.0,29.38,Barley,Jelai,Clayey,Lempung
664,16.0,33.0,0.0,24.72,Barley,Jelai,Loamy,Lempung Berpasir
665,8.0,11.0,0.0,30.52,Barley,Jelai,Red,Merah
666,10.0,40.0,2.0,27.32,Barley,Jelai,Black,Hitam
667,9.0,34.0,8.0,32.7,Barley,Jelai,Black,Hitam
668,4.0,32.0,13.0,38.32,Barley,Jelai,Black,Hitam
669,43.0,3.0,0.0,25.57,Barley,Jelai,Red,Merah
670,15.0,37.0,4.0,29.06,Barley,Jelai,Sandy,Berpasir
671,38.0,0.0,1.0,30.01,Barley,Jelai,Clayey,Lempung
672,36.0,0.0,0.0,32.4,Barley,Jelai,Red,Merah
673,8.0,14.0,4.0,32.36,Barley,Jelai,Red,Merah
674,6.0,25.0,10.0,30.19,Barley,Jelai,Loamy,Lempung Berpasir
675,35.0,3.0,4.0,26.95,Barley,Jelai,Red,Merah
676,10.0,17.0,0.0,25.66,Barley,Jelai,Black,Hitam
677,38.0,1.0,3.0,28.96,Barley,Jelai,Sandy,Berpasir
678,34.0,1.0,0.0,20.85,Barley,Jelai,Black,Hitam
679,8.0,14.0,10.0,32.16,Barley,Jelai,Red,Merah
680,11.0,37.0,1.0,31.59,Barley,Jelai,Red,Merah
681,4.0,24.0,21.0,33.94,Barley,Jelai,Red,Merah
682,45.0,0.0,0.0,34.14,Barley,Jelai,Sandy,Berpasir
683,10.0,22.0,22.0,32.91,Barley,Jelai,Sandy,Berpasir
684,11.0,32.0,13.0,23.79,Barley,Jelai,Red,Merah
685,30.0,0.0,0.0,29.68,Barley,Jelai,Red,Merah
686,14.0,9.0,13.0,30.16,Barley,Jelai,Loamy,Lempung Berpasir
687,13.0,9.0,0.0,28.83,Barley,Jelai,Clayey,Lempung
688,39.0,0.0,2.0,29.25,Barley,Jelai,Loamy,Lempung Berpasir
689,36.0,4.0,2.0,27.42,Barley,Jelai,Red,Merah
690,17.0,23.0,0.0,27.5,Barley,Jelai,Black,Hitam
691,12.0,45.0,1.0,23.13,Barley,Jelai,Clayey,Lempung
692,19.0,22.0,0.0,35.35,Barley,Jelai,Loamy,Lempung Berpasir
693,8.0,27.0,8.0,28.88,Barley,Jelai,Loamy,Lempung Berpasir
694,9.0,9.0,0.0,31.44,Barley,Jelai,Clayey,Lempung
695,22.0,20.0,0.0,31.87,Barley,Jelai,Sandy,Berpasir
696,13.0,26.0,12.0,29.3,Barley,Jelai,Sandy,Berpasir
697,6.0,31.0,10.0,37.23,Barley,Jelai,Clayey,Lempung
698,16.0,42.0,0.0,36.39,Barley,Jelai,Loamy,Lempung Berpasir
699,13.0,41.0,0.0,32.89,Barley,Jelai,Red,Merah
700,7.0,20.0,18.0,20.72,Barley,Jelai,Clayey,Lempung
701,35.0,0.0,0.0,39.39,Barley,Jelai,Black,Hitam
702,41.0,0.0,0.0,35.79,Barley,Jelai,Red,Merah
703,100.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
704,105.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
705,110.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
706,115.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
707,120.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
708,125.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
709,130.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
710,135.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
711,140.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
712,145.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
713,150.0,40.0,50.0,25.0,Cotton,Kapas,Red,Merah
714,100.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
715,105.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
716,110.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
717,115.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
718,120.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
719,125.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
720,130.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
721,135.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
722,140.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
723,145.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
724,150.0,45.0,55.0,30.0,Cotton,Kapas,Red,Merah
725,100.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
726,105.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
727,110.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
728,115.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
729,120.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
730,125.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
731,130.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
732,135.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
733,140.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
734,145.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
735,150.0,50.0,60.0,35.0,Cotton,Kapas,Red,Merah
736,100.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
737,105.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
738,110.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
739,115.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
740,120.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
741,125.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
742,130.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
743,135.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
744,140.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
745,145.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
746,150.0,55.0,65.0,25.0,Cotton,Kapas,Red,Merah
747,100.0,60.0,70.0,30.0,Cotton,Kapas,Red,Merah
748,105.0,60.0,70.0,30.0,Cotton,Kapas,Red,Merah
